17188,6034620,"BEARING PAD,JOURNAL:GHH TKD-6/6 23/73",C,0,6,120,2024-08-30
17189,6034752,"BEARING PAD,THRUST:GHH TKD-6/6 COMPR",C,0,6,120,2024-08-30
17190,6034753,"BEARING PAD,THRUST:GHH TKD-6/6 COMPR",C,0,6,120,2024-08-30
17191,6052911,PACKING:4STG;GHH TKD-6/6 COMPR;22/71-4,C,0,6,120,2024-08-30
17192,6057822,PACKING:6STG;GHH TKD-6/6 COMPR;22/71-6,C,0,6,120,2024-08-30
17193,6069239,"SEAL,STRIP:GHH TKD-6/6 POS 22/71-7",C,2448,6,120,2024-08-30
17194,6163964,STUFFING BOX:DISCH;GHH TKD-6/6 COMPR,C,0,6,120,2024-08-30
17195,6164043,STUFFING BOX:SUCT;GHH TKD-6/6 22/01-1,C,0,6,120,2024-08-30
17196,6164617,PACKING:1STG;GHH TKD-6/6 COMPR;22/71-1,C,0,6,120,2024-08-30
17197,6164618,PACKING:2STG;GHH TKD-6/6 COMPR;22/71-2,C,0,6,120,2024-08-30
17198,6164619,PACKING:3STG;GHH TKD-6/6 COMPR;22/71-3,C,0,6,120,2024-08-30
17199,6164621,SEAL RING:BAL DRUM;GHH TKD6/6 COMPR,C,0,6,120,2024-08-30
17200,6164622,SEAL RING:SHAFT;GHH;TKD6/6;22/61-5,C,0,6,120,2024-08-30
17201,6000802,"BEARING,SLEEVE:RAD&AXI;AEG V-32;GOVERNOR",C,16937439,16.7004761904762,350.71,2024-08-30
17202,6000750,"BEARING,SLEEVE:RADIAL;AEG V-32;GOVERNOR",C,2654220,16.7004761904762,350.71,2024-08-30
17203,6028439,"NUT,PLAIN,CAP:SERVO;AEG V-32 POS44",C,1441800,16.7004761904762,350.71,2024-08-30
17204,6002489,"GLASS,SIGHT:AEG V-32 TURBINE",C,84800,3,90,2024-08-30
17205,6003699,"CASE,TURBINE ENG:EXH LOWER;AEG V-32",C,0,16.7004761904762,350.71,2024-08-30
17206,6003700,"CASE,TURBINE ENG:EXH UPPER;AEG V-32",C,0,16.7004761904762,350.71,2024-08-30
17207,6003701,"CASE,TURBINE ENG:LOWER;AEG V-32 TURBINE",C,0,16.7004761904762,350.71,2024-08-30
17208,6003702,"CASE,TURBINE ENG:UPPER;AEG V-32 TURBINE",C,0,16.7004761904762,350.71,2024-08-30
17209,6005954,TRIP ASSY:AEG V-32 TURB;COMPLETE,C,1,5,114,2024-08-30
17210,6006030,"NOZZLE,TURBINE:ELEMENT;AEG V-32 TURBINE",C,1,,,2024-08-30
17211,6006520,TRIP ASSY:AEG V-32 POS268,C,0,,,2024-08-30
17212,6006809,GASKET:21X30X2.2MM;CS,C,2670,3,90,2024-08-30
17213,6013193,SETSCREW:M4X8MM;GRUB;AEG V-32 POS10,C,1119,,,2024-08-30
17214,6014724,"BODY,VALVE:18IN;125LB;AEG V-32 TURBINE",C,7070726,5,114,2024-08-30
17215,6015039,VALVE ASSY:OPR UNIT;AEG V-32 TURBINE,C,1,5,114,2024-08-30
17216,6018582,"PIN,SHLDR,HDLESS:1ST STATOR;AEG V-32",C,0,6,180,2024-08-30
17217,6018583,"PIN,SHLDR,HDLESS:2ND STATOR;AEG V-32",C,0,6,180,2024-08-30
17218,6019084,PLUG AND STEM:AEG V-32 TURBINE;NO.3,C,697917,5,114,2024-08-30
17219,6028267,"VALVE,THROTTLE:AEG V-32 EMERG VLV;POS21",C,7002205,,,2024-08-30
17220,6046833,O-RING:AEG V-32 TURBINE,C,0,,,2024-08-30
17221,6046834,O-RING:AEG V-32 TURBINE,C,0,,,2024-08-30
17222,6055228,"SPRING,HELICAL:COMPRES;AEG V-32 POS10",C,179107,5,114,2024-08-30
17223,6056826,O-RING:TURBINE;AEG;V-32;31475.3 POS 24,C,0,,,2024-08-30
17224,6056828,O-RING:AEG V-32 TURBINE,C,0,,,2024-08-30
17225,6063400,GASKET:RD;10X13X2MM;STEEL,C,0,,,2024-08-30
17226,6065281,"SPACER,SLEEVE:AEG V-32 TURBINE",C,0,,,2024-08-30
17227,6065403,"PISTON,VALVE:AEG V-32 TURBINE",C,0,,,2024-08-30
